release,date_from,top_contributions_perc 1,top_contributions_perc 2,top_contributions_perc 3,top_contributions_perc 5,top_contributions_perc 10,top_contributions_perc 15,top_contributions_perc 20,top_contributions_perc 25,top_contributions_perc 30,top_contributions_perc 50,top_contributions_perc 100,top_contributions_perc 200,top_contributions_perc 500,top_contributions_perc 1000
2015-11-01,2015-11-01T00:00:00Z,3.1157528285465622,5.3437771975630983,7.5718015665796345,11.5578764142732811,20.1218450826805918,27.3281114012184508,33.9599651871192341,39.9303742384682332,45.3785900783289817,60.5395996518711923,78.8685813751087903,90.1131418624891210,98.1723237597911227,100.0000000000000000
2015-12-01,2015-12-01T00:00:00Z,3.6899174623725522,7.2827318336300372,10.3738469007930086,15.4555753358148568,25.6837675999352646,33.0474186761611911,38.6308464152775530,43.6802071532610455,47.9689270108431785,62.2268975562388736,80.6926687166208124,90.8723094351836867,98.3006959054863246,100.0000000000000000
2016-01-01,2016-01-01T00:00:00Z,3.5887096774193548,6.1559139784946237,8.4677419354838710,12.8897849462365591,22.4059139784946237,30.3091397849462366,37.1102150537634409,42.9032258064516129,47.5268817204301075,61.7473118279569892,80.6586021505376344,90.7795698924731183,97.7822580645161290,100.0000000000000000
2016-02-01,2016-02-01T00:00:00Z,2.7929960253518101,5.2100118165216457,7.4014394671822967,11.2471801482436352,19.9914061660758406,27.1135460307229563,33.0540337307981523,38.4144376409925878,43.2699538081426576,58.4058438070684284,78.5368997744118595,90.2782253732946611,97.5614996240197658,100.0000000000000000
2016-03-01,2016-03-01T00:00:00Z,4.0704500978473581,7.9256360078277886,10.2348336594911937,14.5694716242661448,23.3170254403131115,29.2563600782778865,34.3346379647749511,39.0998043052837573,43.6497064579256360,57.3679060665362035,76.1350293542074364,87.9158512720156556,96.3307240704500978,100.0000000000000000
2016-04-01,2016-04-01T00:00:00Z,4.3227665706051873,8.1245843493682110,10.7182442917313234,14.9745067612502771,23.0215029926845489,29.6386610507647972,35.5131899800487697,40.8113500332520505,45.1119485701618266,58.1467523830636223,74.8171137220128575,86.5107514963422744,95.7437375304810463,100.0000000000000000
2016-05-01,2016-05-01T00:00:00Z,3.6108220603537981,6.2747138397502601,8.4495317377731530,12.0811654526534860,20.6139438085327784,27.6170655567117586,33.3298647242455775,38.1997918834547347,42.4349635796045786,55.8168574401664932,73.5483870967741935,86.4932362122788762,95.4838709677419355,100.0000000000000000
2016-06-01,2016-06-01T00:00:00Z,5.1052260598127077,7.9246802940287987,9.9889235726512939,14.0066458564092236,21.9313261504380224,27.9830832745947035,32.7660859933541436,37.1362400563890847,41.1741012989628436,53.7307421206323633,71.6544154667203706,85.2482126674050952,94.5423421609102809,99.8288188500654516
2016-07-01,2016-07-01T00:00:00Z,5.0678241996744438,7.9544221378187737,9.9294628323385784,13.4671730873575692,20.4991861096039067,25.8708627238198589,30.6456863809007054,34.9538795442213782,38.8605534454693435,50.8627238198589257,67.9869777536625068,82.2571893651654910,93.1633206728160608,99.3163320672816061
2016-08-01,2016-08-01T00:00:00Z,2.8859773371104816,5.2850566572237960,7.1175637393767705,10.2337110481586402,16.4571529745042493,21.8927053824362606,26.9475920679886686,31.7014872521246459,35.8533994334277620,48.2294617563739377,66.7227337110481586,82.0024787535410765,92.6876770538243626,98.2206090651558074
2016-09-01,2016-09-01T00:00:00Z,2.9341521664960764,4.7253497099965882,6.3630160354827704,9.3312862504264756,16.1378369157284203,21.7673149095871716,26.7144319344933470,31.2180143295803480,35.4230638007505971,48.6608665984305698,67.1187308085977482,83.1200955305356534,92.6390310474240873,98.1149778232685090
2016-10-01,2016-10-01T00:00:00Z,2.5441151276340586,4.8997772828507795,6.9641939352407058,10.6561589857803666,17.7916738050368340,23.5651875963679973,28.6362857632345383,33.1334589686482782,36.9282165495973959,48.2867911598423848,65.2218605448004112,79.7070412883330478,91.2112386499914340,97.0532807949289018
2016-11-01,2016-11-01T00:00:00Z,1.9761885478253827,3.6608082935125942,5.3373289058070786,8.5202883291487811,15.4207499797521665,21.3979104235846764,26.2735887260063173,30.7524094921843363,34.8424718555114603,47.0559650117437434,65.1008342107394509,80.3434032558516239,90.9289706001457844,96.6874544423746659
2016-12-01,2016-12-01T00:00:00Z,2.2231686541737649,4.3441226575809199,6.3628620102214651,10.2810902896081772,17.6575809199318569,22.7512776831345826,27.0528109028960818,31.0477001703577513,34.6678023850085179,46.3628620102214651,63.7649063032367973,78.2027257240204429,90.2725724020442930,96.5502555366269165
2017-01-01,2017-01-01T00:00:00Z,3.6079113236252988,5.7813518800260813,7.9113236252988481,11.5989277693255089,18.2569006737665725,23.1254075201043251,27.6026950662899370,31.6597841049047309,35.2314714192566833,46.3232630587553430,63.0515105411866985,78.7509961602550170,90.2919655147431718,96.3123958559733391
2017-02-01,2017-02-01T00:00:00Z,2.4368696164323051,4.7044099241699183,6.5154973128174925,9.7180298903040565,16.0789221821394390,21.4312007656629611,26.0472649635573879,29.9786497828167562,33.3725981005668851,43.0464551277331959,59.6775380990944563,75.7932710005153501,89.1555620996834278,95.8624751527644850
2017-03-01,2017-03-01T00:00:00Z,3.9319938176197836,5.7310664605873261,7.3137557959814529,10.3863987635239567,16.7666151468315301,21.4899536321483771,25.7310664605873261,29.3168469860896445,32.5193199381761978,42.4667697063369397,60.0680061823802164,76.4327666151468315,88.2843894899536321,94.6584234930448223
2017-04-01,2017-04-01T00:00:00Z,3.8935629035413813,6.4175308158873019,8.1197417335159460,10.9828474532055045,17.2960281745255332,22.2526576664710102,26.2505706645796648,29.8310832844192265,33.2028957151242418,43.8270397182547447,60.4904454444661840,75.2951151111980695,87.5627731037631253,94.5607513206808844
2017-05-01,2017-05-01T00:00:00Z,3.8716123392031972,5.3265892344198826,6.7253653053578119,9.2793805420257275,14.8182840014986886,19.5329087048832272,23.6543024853253403,27.3323342075683777,30.6481828400149869,40.6269514175096790,56.7690770575746222,73.7542150618209067,87.0862994879480455,94.1925814911952042
2017-06-01,2017-06-01T00:00:00Z,2.9610194902548726,4.9975012493753123,6.5717141429285357,9.2078960519740130,15.0362318840579710,19.7776111944027986,23.8943028485757121,27.6049475262368816,30.9782608695652174,41.4917541229385307,57.8773113443278361,74.8313343328335832,87.5999500249875062,94.5402298850574713
2017-07-01,2017-07-01T00:00:00Z,1.9744636040542319,3.9160194813742267,5.7061998157167303,8.7731999473476372,14.3740950375148085,19.0996445965512702,23.2394366197183099,27.0369882848492826,30.5317888640252731,41.1083322364091089,57.8649466894826905,73.2723443464525471,86.4420165854942741,93.6422271949453732
2017-08-01,2017-08-01T00:00:00Z,4.1769041769041769,7.3556511056511057,9.2854217854217854,12.5767813267813268,18.1203931203931204,22.4150286650286650,26.1261261261261261,29.2639230139230139,32.1304258804258804,41.5233415233415233,57.5757575757575758,73.1572481572481572,86.7117117117117117,93.4991809991809992
2017-09-01,2017-09-01T00:00:00Z,2.2946305644791189,4.4056906837999082,6.5167508031206976,10.4463056447911886,17.3932996787517210,22.5619550252409362,26.3308857273978889,29.7843047269389628,32.9107388710417623,43.1447911886186324,58.8916934373565856,73.5658558972005507,86.9894446994033961,93.9536484625975218
2017-10-01,2017-10-01T00:00:00Z,2.8262076624097723,5.2581898945030539,7.2071071626873959,10.3053858967240422,15.9300388672959467,20.1443642420877290,23.9033870072182121,27.2071071626873959,30.1776790671848973,40.0777345918933926,56.0466407551360355,71.5935591338145475,85.3692393114936147,92.4208772903942254
2017-11-01,2017-11-01T00:00:00Z,2.6696265938069217,4.7301912568306011,6.4207650273224044,9.3693078324225865,15.3176229508196721,19.6152094717668488,23.4289617486338798,26.8328779599271403,29.7074225865209472,39.3101092896174863,55.5612477231329690,70.4804189435336976,83.6577868852459016,90.9892987249544627
2017-12-01,2017-12-01T00:00:00Z,2.7116729044559000,4.8089824164960102,6.4190382035167008,9.3566838500105925,15.2955299766965610,20.2669303015323777,24.4686109738012852,27.9711884753901561,31.0853753266012287,40.4561824729891957,56.1683496928183038,70.5317421086081491,83.7935174069627851,91.7096250264811807
2018-01-01,2018-01-01T00:00:00Z,2.6013865881342414,4.8898705442051660,7.1108656972820418,10.2582980550954046,15.6696729860727652,19.7435425486226149,23.3265844530339285,26.6335357997423155,29.6030431314804589,38.7447082643106939,53.2179888336707773,67.6605926743972023,81.9375421805018713,89.7723786735382539
2018-02-01,2018-02-01T00:00:00Z,2.3993144815766924,4.2119833893612814,5.8532726913189638,8.6546700942587832,14.0926768176125503,18.0409992749324369,21.3631270186540109,24.2370311779052139,26.8538659284160570,35.0207632983982598,48.6915826247445785,64.0432403928547887,80.5220486454419616,89.1239865532924659
2018-03-01,2018-03-01T00:00:00Z,3.1419836956521739,6.0631793478260870,8.1182065217391304,11.5658967391304348,17.3629981884057971,21.5523097826086957,25.0339673913043478,28.0966938405797101,30.8140851449275362,39.1417572463768116,52.2644927536231884,66.1911231884057971,80.3781702898550725,88.6662137681159420
2018-04-01,2018-04-01T00:00:00Z,2.8495692511597084,5.0695825049701789,7.2067594433399602,10.7521537442014579,16.8157720344599072,21.2060967528164347,24.6023856858846918,27.9108175061932287,30.6688687035507845,40.0330305532617671,54.3187448389760528,68.9017341040462428,84.8885218827415359,95.1775392237819983
